time,channel,rom_request_address,table,payload_index,response_source,response_byte,consume_byte,jt_output,oracle_byte,response_match,consume_match
0.020160000,3,0x429DC,hit1,0x01D14,DDR,0x9F,0x9F,0,0x9F,1,1
0.020160000,5,0x40C42,hit0,0x00025,DDR,0x68,0x68,-3024,0x68,1,1
0.020192000,1,0x43C24,hit3,0x02D47,DDR,0x74,0x74,-948,0x74,1,1
0.020192000,3,0x429DD,hit1,0x01D15,DDR,0xEB,0xEB,0,0xEB,1,1
0.020192000,5,0x40C42,hit0,0x00025,DDR,0x68,0x68,-3024,0x68,1,1
0.020224000,1,0x43C25,hit3,0x02D48,DDR,0x8B,0x8B,869,0x8B,1,1
0.020224000,3,0x429DD,hit1,0x01D15,DDR,0xEB,0xEB,0,0xEB,1,1
0.020224000,5,0x40C42,hit0,0x00025,DDR,0x68,0x68,-3024,0x68,1,1
0.020256000,1,0x43C25,hit3,0x02D48,DDR,0x8B,0x8B,869,0x8B,1,1
0.020256000,3,0x429DE,hit1,0x01D16,DDR,0x7A,0x7A,0,0x7A,1,1
0.020256000,5,0x40C43,hit0,0x00026,DDR,0x71,0x71,-1890,0x71,1,1
0.020288000,1,0x43C26,hit3,0x02D49,DDR,0x80,0x80,0,0x80,1,1
0.020288000,3,0x429DE,hit1,0x01D16,DDR,0x7A,0x7A,0,0x7A,1,1
0.020288000,5,0x40C43,hit0,0x00026,DDR,0x71,0x71,-1890,0x71,1,1
0.020320000,1,0x43C26,hit3,0x02D49,DDR,0x80,0x80,0,0x80,1,1
0.020320000,3,0x429DF,hit1,0x01D17,DDR,0x5F,0x5F,0,0x5F,1,1
0.020320000,5,0x40C44,hit0,0x00027,DDR,0x8F,0x8F,1890,0x8F,1,1
0.020352000,1,0x43C27,hit3,0x02D4A,DDR,0x71,0x71,-1185,0x71,1,1
0.020352000,3,0x429DF,hit1,0x01D17,DDR,0x5F,0x5F,0,0x5F,1,1
0.020352000,5,0x40C44,hit0,0x00027,DDR,0x8F,0x8F,1890,0x8F,1,1
0.020384000,1,0x43C27,hit3,0x02D4A,DDR,0x71,0x71,-1185,0x71,1,1
0.020384000,3,0x429E0,hit1,0x01D18,DDR,0xFD,0xFD,0,0xFD,1,1
0.020384000,5,0x40C45,hit0,0x00028,DDR,0x49,0x49,-6930,0x49,1,1
0.020416000,1,0x43C28,hit3,0x02D4B,DDR,0x88,0x88,632,0x88,1,1
0.020416000,3,0x429E0,hit1,0x01D18,DDR,0xFD,0xFD,0,0xFD,1,1
0.020416000,5,0x40C45,hit0,0x00028,DDR,0x49,0x49,-6930,0x49,1,1
0.020448000,1,0x43C28,hit3,0x02D4B,DDR,0x88,0x88,632,0x88,1,1
0.020448000,3,0x429E1,hit1,0x01D19,DDR,0xC4,0xC4,0,0xC4,1,1
0.020448000,5,0x40C46,hit0,0x00029,DDR,0x6F,0x6F,-2142,0x6F,1,1
0.020480000,1,0x43C29,hit3,0x02D4C,DDR,0x8A,0x8A,790,0x8A,1,1
0.020480000,3,0x429E1,hit1,0x01D19,DDR,0xC4,0xC4,0,0xC4,1,1
0.020480000,5,0x40C46,hit0,0x00029,DDR,0x6F,0x6F,-2142,0x6F,1,1
0.020512000,1,0x43C2A,hit3,0x02D4D,DDR,0x6A,0x6A,-1738,0x6A,1,1
0.020512000,3,0x429E2,hit1,0x01D1A,DDR,0x87,0x87,0,0x87,1,1
0.020512000,5,0x40C47,hit0,0x0002A,DDR,0xB6,0xB6,6804,0xB6,1,1
0.020544000,1,0x43C2A,hit3,0x02D4D,DDR,0x6A,0x6A,-1738,0x6A,1,1
0.020544000,3,0x429E2,hit1,0x01D1A,DDR,0x87,0x87,0,0x87,1,1
0.020544000,5,0x40C47,hit0,0x0002A,DDR,0xB6,0xB6,6804,0xB6,1,1
0.020576000,1,0x43C2B,hit3,0x02D4E,DDR,0x81,0x81,79,0x81,1,1
0.020576000,3,0x429E3,hit1,0x01D1B,DDR,0xA7,0xA7,0,0xA7,1,1
0.020576000,5,0x40C48,hit0,0x0002B,DDR,0x6B,0x6B,-2646,0x6B,1,1
0.020608000,1,0x43C2B,hit3,0x02D4E,DDR,0x81,0x81,79,0x81,1,1
0.020608000,3,0x429E3,hit1,0x01D1B,DDR,0xA7,0xA7,0,0xA7,1,1
0.020608000,5,0x40C48,hit0,0x0002B,DDR,0x6B,0x6B,-2646,0x6B,1,1
0.020640000,1,0x43C2C,hit3,0x02D4F,DDR,0x8D,0x8D,1027,0x8D,1,1
0.020640000,3,0x429E4,hit1,0x01D1C,DDR,0xEC,0xEC,0,0xEC,1,1
0.020640000,5,0x40C49,hit0,0x0002C,DDR,0x4F,0x4F,-6174,0x4F,1,1
0.020672000,1,0x43C2C,hit3,0x02D4F,DDR,0x8D,0x8D,1027,0x8D,1,1
0.020672000,3,0x429E4,hit1,0x01D1C,DDR,0xEC,0xEC,0,0xEC,1,1
0.020672000,5,0x40C49,hit0,0x0002C,DDR,0x4F,0x4F,-6174,0x4F,1,1
0.020704000,1,0x43C2D,hit3,0x02D50,DDR,0x7F,0x7F,-79,0x7F,1,1
0.020704000,3,0x429E5,hit1,0x01D1D,DDR,0xB5,0xB5,0,0xB5,1,1
0.020704000,5,0x40C4A,hit0,0x0002D,DDR,0xAA,0xAA,5292,0xAA,1,1
0.020736000,1,0x43C2E,hit3,0x02D51,DDR,0x6F,0x6F,-1343,0x6F,1,1
0.020736000,3,0x429E5,hit1,0x01D1D,DDR,0xB5,0xB5,0,0xB5,1,1
0.020736000,5,0x40C4A,hit0,0x0002D,DDR,0xAA,0xAA,5292,0xAA,1,1
0.020768000,1,0x43C2E,hit3,0x02D51,DDR,0x6F,0x6F,-1343,0x6F,1,1
0.020768000,3,0x429E6,hit1,0x01D1E,DDR,0x91,0x91,0,0x91,1,1
0.020768000,5,0x40C4A,hit0,0x0002D,DDR,0xAA,0xAA,5292,0xAA,1,1
0.020800000,1,0x43C2F,hit3,0x02D52,DDR,0x7E,0x7E,-158,0x7E,1,1
0.020800000,3,0x429E6,hit1,0x01D1E,DDR,0x91,0x91,0,0x91,1,1
0.020800000,5,0x40C4B,hit0,0x0002E,DDR,0xB1,0xB1,6174,0xB1,1,1
0.020832000,1,0x43C2F,hit3,0x02D52,DDR,0x7E,0x7E,-158,0x7E,1,1
0.020832000,3,0x429E7,hit1,0x01D1F,DDR,0xE1,0xE1,0,0xE1,1,1
0.020832000,5,0x40C4B,hit0,0x0002E,DDR,0xB1,0xB1,6174,0xB1,1,1
0.020864000,1,0x43C30,hit3,0x02D53,DDR,0x95,0x95,1659,0x95,1,1
0.020864000,3,0x429E7,hit1,0x01D1F,DDR,0xE1,0xE1,0,0xE1,1,1
0.020864000,5,0x40C4C,hit0,0x0002F,DDR,0x68,0x68,-3024,0x68,1,1
0.020896000,1,0x43C30,hit3,0x02D53,DDR,0x95,0x95,1659,0x95,1,1
0.020896000,3,0x429E8,hit1,0x01D20,DDR,0xC3,0xC3,0,0xC3,1,1
0.020896000,5,0x40C4C,hit0,0x0002F,DDR,0x68,0x68,-3024,0x68,1,1
0.020928000,1,0x43C31,hit3,0x02D54,DDR,0x7C,0x7C,-316,0x7C,1,1
0.020928000,3,0x429E8,hit1,0x01D20,DDR,0xC3,0xC3,0,0xC3,1,1
0.020928000,5,0x40C4D,hit0,0x00030,DDR,0x3B,0x3B,-8694,0x3B,1,1
0.020960000,1,0x43C31,hit3,0x02D54,DDR,0x7C,0x7C,-316,0x7C,1,1
0.020960000,3,0x429E9,hit1,0x01D21,DDR,0xBB,0xBB,0,0xBB,1,1
0.020960000,5,0x40C4D,hit0,0x00030,DDR,0x3B,0x3B,-8694,0x3B,1,1
0.020992000,1,0x43C32,hit3,0x02D55,DDR,0x76,0x76,-790,0x76,1,1
0.020992000,3,0x429E9,hit1,0x01D21,DDR,0xBB,0xBB,0,0xBB,1,1
0.020992000,5,0x40C4E,hit0,0x00031,DDR,0xF2,0xF2,14364,0xF2,1,1
0.021024000,1,0x43C33,hit3,0x02D56,DDR,0x80,0x80,0,0x80,1,1
0.021024000,3,0x429EA,hit1,0x01D22,DDR,0xD2,0xD2,0,0xD2,1,1
0.021024000,5,0x40C4E,hit0,0x00031,DDR,0xF2,0xF2,14364,0xF2,1,1
0.021056000,1,0x43C33,hit3,0x02D56,DDR,0x80,0x80,0,0x80,1,1
0.021056000,3,0x429EA,hit1,0x01D22,DDR,0xD2,0xD2,0,0xD2,1,1
0.021056000,5,0x40C4F,hit0,0x00032,DDR,0xB1,0xB1,6174,0xB1,1,1
0.021088000,1,0x43C34,hit3,0x02D57,DDR,0x8F,0x8F,1185,0x8F,1,1
0.021088000,3,0x429EB,hit1,0x01D23,DDR,0xC1,0xC1,0,0xC1,1,1
0.021088000,5,0x40C4F,hit0,0x00032,DDR,0xB1,0xB1,6174,0xB1,1,1
0.021120000,1,0x43C34,hit3,0x02D57,DDR,0x8F,0x8F,1185,0x8F,1,1
0.021120000,3,0x429EB,hit1,0x01D23,DDR,0xC1,0xC1,0,0xC1,1,1
0.021120000,5,0x40C50,hit0,0x00033,DDR,0x44,0x44,-7560,0x44,1,1
0.021152000,1,0x43C35,hit3,0x02D58,DDR,0x7E,0x7E,-158,0x7E,1,1
0.021152000,3,0x429EC,hit1,0x01D24,DDR,0xC0,0xC0,0,0xC0,1,1
0.021152000,5,0x40C50,hit0,0x00033,DDR,0x44,0x44,-7560,0x44,1,1
0.021184000,1,0x43C35,hit3,0x02D58,DDR,0x7E,0x7E,-158,0x7E,1,1
0.021184000,3,0x429ED,hit1,0x01D25,DDR,0xEB,0xEB,0,0xEB,1,1
0.021184000,5,0x40C51,hit0,0x00034,DDR,0x9F,0x9F,3906,0x9F,1,1
0.021216000,1,0x43C36,hit3,0x02D59,DDR,0x71,0x71,-1185,0x71,1,1
0.021216000,3,0x429ED,hit1,0x01D25,DDR,0xEB,0xEB,0,0xEB,1,1
0.021216000,5,0x40C51,hit0,0x00034,DDR,0x9F,0x9F,3906,0x9F,1,1
0.021248000,1,0x43C37,hit3,0x02D5A,DDR,0x81,0x81,79,0x81,1,1
0.021248000,3,0x429EE,hit1,0x01D26,DDR,0xC0,0xC0,0,0xC0,1,1
0.021248000,5,0x40C51,hit0,0x00034,DDR,0x9F,0x9F,3906,0x9F,1,1
0.021280000,1,0x43C37,hit3,0x02D5A,DDR,0x81,0x81,79,0x81,1,1
0.021280000,3,0x429EE,hit1,0x01D26,DDR,0xC0,0xC0,0,0xC0,1,1
0.021280000,5,0x40C52,hit0,0x00035,DDR,0xBD,0xBD,7686,0xBD,1,1
0.021312000,1,0x43C38,hit3,0x02D5B,DDR,0x8D,0x8D,1027,0x8D,1,1
0.021312000,3,0x429EF,hit1,0x01D27,DDR,0xC5,0xC5,0,0xC5,1,1
0.021312000,5,0x40C52,hit0,0x00035,DDR,0xBD,0xBD,7686,0xBD,1,1
0.021344000,1,0x43C38,hit3,0x02D5B,DDR,0x8D,0x8D,1027,0x8D,1,1
0.021344000,3,0x429EF,hit1,0x01D27,DDR,0xC5,0xC5,0,0xC5,1,1
0.021344000,5,0x40C53,hit0,0x00036,DDR,0xA8,0xA8,5040,0xA8,1,1
0.021376000,1,0x43C39,hit3,0x02D5C,DDR,0x7F,0x7F,-79,0x7F,1,1
0.021376000,3,0x429F0,hit1,0x01D28,DDR,0xF1,0xF1,0,0xF1,1,1
0.021376000,5,0x40C53,hit0,0x00036,DDR,0xA8,0xA8,5040,0xA8,1,1
0.021408000,1,0x43C39,hit3,0x02D5C,DDR,0x7F,0x7F,-79,0x7F,1,1
0.021408000,3,0x429F0,hit1,0x01D28,DDR,0xF1,0xF1,0,0xF1,1,1
0.021408000,5,0x40C54,hit0,0x00037,DDR,0x8E,0x8E,1764,0x8E,1,1
0.021440000,1,0x43C3A,hit3,0x02D5D,DDR,0x7D,0x7D,-237,0x7D,1,1
0.021440000,3,0x429F1,hit1,0x01D29,DDR,0xD2,0xD2,0,0xD2,1,1
0.021440000,5,0x40C54,hit0,0x00037,DDR,0x8E,0x8E,1764,0x8E,1,1
0.021472000,1,0x43C3A,hit3,0x02D5D,DDR,0x7D,0x7D,-237,0x7D,1,1
0.021472000,3,0x429F1,hit1,0x01D29,DDR,0xD2,0xD2,0,0xD2,1,1
0.021472000,5,0x40C55,hit0,0x00038,DDR,0xB0,0xB0,6048,0xB0,1,1
0.021504000,1,0x43C3B,hit3,0x02D5E,DDR,0x79,0x79,-553,0x79,1,1
0.021504000,3,0x429F2,hit1,0x01D2A,DDR,0xCD,0xCD,0,0xCD,1,1
0.021504000,5,0x40C55,hit0,0x00038,DDR,0xB0,0xB0,6048,0xB0,1,1
0.021536000,1,0x43C3C,hit3,0x02D5F,DDR,0x8A,0x8A,790,0x8A,1,1
0.021536000,3,0x429F2,hit1,0x01D2A,DDR,0xCD,0xCD,0,0xCD,1,1
0.021536000,5,0x40C56,hit0,0x00039,DDR,0x99,0x99,3150,0x99,1,1
0.021568000,1,0x43C3C,hit3,0x02D5F,DDR,0x8A,0x8A,790,0x8A,1,1
0.021568000,3,0x429F3,hit1,0x01D2B,DDR,0xE6,0xE6,0,0xE6,1,1
0.021568000,5,0x40C56,hit0,0x00039,DDR,0x99,0x99,3150,0x99,1,1
0.021600000,1,0x43C3D,hit3,0x02D60,DDR,0x89,0x89,711,0x89,1,1
0.021600000,3,0x429F3,hit1,0x01D2B,DDR,0xE6,0xE6,0,0xE6,1,1
0.021600000,5,0x40C57,hit0,0x0003A,DDR,0xA6,0xA6,4788,0xA6,1,1
0.021632000,1,0x43C3D,hit3,0x02D60,DDR,0x89,0x89,711,0x89,1,1
0.021632000,3,0x429F4,hit1,0x01D2C,DDR,0xD3,0xD3,0,0xD3,1,1
0.021632000,5,0x40C57,hit0,0x0003A,DDR,0xA6,0xA6,4788,0xA6,1,1
0.021664000,1,0x43C3E,hit3,0x02D61,DDR,0x6F,0x6F,-1343,0x6F,1,1
0.021664000,3,0x429F4,hit1,0x01D2C,DDR,0xD3,0xD3,0,0xD3,1,1
0.021664000,5,0x40C58,hit0,0x0003B,DDR,0xC9,0xC9,9198,0xC9,1,1
0.021696000,1,0x43C3E,hit3,0x02D61,DDR,0x6F,0x6F,-1343,0x6F,1,1
0.021696000,3,0x429F5,hit1,0x01D2D,DDR,0xED,0xED,0,0xED,1,1
0.021696000,5,0x40C58,hit0,0x0003B,DDR,0xC9,0xC9,9198,0xC9,1,1
0.021728000,1,0x43C3F,hit3,0x02D62,DDR,0x77,0x77,-711,0x77,1,1
0.021728000,3,0x429F5,hit1,0x01D2D,DDR,0xED,0xED,0,0xED,1,1
0.021728000,5,0x40C59,hit0,0x0003C,DDR,0x98,0x98,3024,0x98,1,1
0.021760000,1,0x43C40,hit3,0x02D63,DDR,0x8D,0x8D,1027,0x8D,1,1
0.021760000,3,0x429F6,hit1,0x01D2E,DDR,0xFF,0xFF,0,0xFF,1,1
0.021760000,5,0x40C59,hit0,0x0003C,DDR,0x98,0x98,3024,0x98,1,1
0.021792000,1,0x43C40,hit3,0x02D63,DDR,0x8D,0x8D,1027,0x8D,1,1
0.021792000,3,0x429F6,hit1,0x01D2E,DDR,0xFF,0xFF,0,0xFF,1,1
0.021792000,5,0x40C59,hit0,0x0003C,DDR,0x98,0x98,3024,0x98,1,1
0.021824000,1,0x43C41,hit3,0x02D64,DDR,0x80,0x80,0,0x80,1,1
0.021824000,3,0x429F7,hit1,0x01D2F,DDR,0xC2,0xC2,0,0xC2,1,1
0.021824000,5,0x40C5A,hit0,0x0003D,DDR,0xAA,0xAA,5292,0xAA,1,1
0.021856000,1,0x43C41,hit3,0x02D64,DDR,0x80,0x80,0,0x80,1,1
0.021856000,3,0x429F7,hit1,0x01D2F,DDR,0xC2,0xC2,0,0xC2,1,1
0.021856000,5,0x40C5A,hit0,0x0003D,DDR,0xAA,0xAA,5292,0xAA,1,1
0.021888000,1,0x43C42,hit3,0x02D65,DDR,0x6E,0x6E,-1422,0x6E,1,1
0.021888000,3,0x429F8,hit1,0x01D30,DDR,0xC3,0xC3,0,0xC3,1,1
0.021888000,5,0x40C5B,hit0,0x0003E,DDR,0xCE,0xCE,9828,0xCE,1,1
0.021920000,1,0x43C42,hit3,0x02D65,DDR,0x6E,0x6E,-1422,0x6E,1,1
0.021920000,3,0x429F8,hit1,0x01D30,DDR,0xC3,0xC3,0,0xC3,1,1
0.021920000,5,0x40C5B,hit0,0x0003E,DDR,0xCE,0xCE,9828,0xCE,1,1
0.021952000,1,0x43C43,hit3,0x02D66,DDR,0x86,0x86,474,0x86,1,1
0.021952000,3,0x429F9,hit1,0x01D31,DDR,0xEF,0xEF,0,0xEF,1,1
0.021952000,5,0x40C5C,hit0,0x0003F,DDR,0x9B,0x9B,3402,0x9B,1,1
0.021984000,1,0x43C43,hit3,0x02D66,DDR,0x86,0x86,474,0x86,1,1
0.021984000,3,0x429F9,hit1,0x01D31,DDR,0xEF,0xEF,0,0xEF,1,1
0.021984000,5,0x40C5C,hit0,0x0003F,DDR,0x9B,0x9B,3402,0x9B,1,1
0.022016000,1,0x43C44,hit3,0x02D67,DDR,0x9A,0x9A,2054,0x9A,1,1
0.022016000,3,0x429FA,hit1,0x01D32,DDR,0xD1,0xD1,0,0xD1,1,1
0.022016000,5,0x40C5D,hit0,0x00040,DDR,0xBC,0xBC,7560,0xBC,1,1
0.022048000,1,0x43C45,hit3,0x02D68,DDR,0x80,0x80,0,0x80,1,1
0.022048000,3,0x429FA,hit1,0x01D32,DDR,0xD1,0xD1,0,0xD1,1,1
0.022048000,5,0x40C5D,hit0,0x00040,DDR,0xBC,0xBC,7560,0xBC,1,1
0.022080000,1,0x43C45,hit3,0x02D68,DDR,0x80,0x80,0,0x80,1,1
0.022080000,3,0x429FB,hit1,0x01D33,DDR,0xC6,0xC6,0,0xC6,1,1
0.022080000,5,0x40C5E,hit0,0x00041,DDR,0xC4,0xC4,8568,0xC4,1,1
0.022112000,1,0x43C46,hit3,0x02D69,DDR,0x63,0x63,-2291,0x63,1,1
0.022112000,3,0x429FB,hit1,0x01D33,DDR,0xC6,0xC6,0,0xC6,1,1
0.022112000,5,0x40C5E,hit0,0x00041,DDR,0xC4,0xC4,8568,0xC4,1,1
0.022144000,1,0x43C46,hit3,0x02D69,DDR,0x63,0x63,-2291,0x63,1,1
0.022144000,3,0x429FC,hit1,0x01D34,DDR,0xD7,0xD7,0,0xD7,1,1
0.022144000,5,0x40C5F,hit0,0x00042,DDR,0x98,0x98,3024,0x98,1,1
0.022176000,1,0x43C47,hit3,0x02D6A,DDR,0x8C,0x8C,948,0x8C,1,1
0.022176000,3,0x429FC,hit1,0x01D34,DDR,0xD7,0xD7,0,0xD7,1,1
0.022176000,5,0x40C5F,hit0,0x00042,DDR,0x98,0x98,3024,0x98,1,1
0.022208000,1,0x43C47,hit3,0x02D6A,DDR,0x8C,0x8C,948,0x8C,1,1
0.022208000,3,0x429FD,hit1,0x01D35,DDR,0xDA,0xDA,0,0xDA,1,1
0.022208000,5,0x40C60,hit0,0x00043,DDR,0xCA,0xCA,9324,0xCA,1,1
0.022240000,1,0x43C48,hit3,0x02D6B,DDR,0x92,0x92,1422,0x92,1,1
0.022240000,3,0x429FE,hit1,0x01D36,DDR,0xB9,0xB9,0,0xB9,1,1
0.022240000,5,0x40C60,hit0,0x00043,DDR,0xCA,0xCA,9324,0xCA,1,1
0.022272000,1,0x43C49,hit3,0x02D6C,DDR,0x6A,0x6A,-1738,0x6A,1,1
0.022272000,3,0x429FE,hit1,0x01D36,DDR,0xB9,0xB9,0,0xB9,1,1
0.022272000,5,0x40C60,hit0,0x00043,DDR,0xCA,0xCA,9324,0xCA,1,1
0.022304000,1,0x43C49,hit3,0x02D6C,DDR,0x6A,0x6A,-1738,0x6A,1,1
0.022304000,3,0x429FF,hit1,0x01D37,DDR,0xE6,0xE6,0,0xE6,1,1
0.022304000,5,0x40C61,hit0,0x00044,DDR,0xCB,0xCB,9450,0xCB,1,1
0.022336000,1,0x43C4A,hit3,0x02D6D,DDR,0x74,0x74,-948,0x74,1,1
0.022336000,3,0x429FF,hit1,0x01D37,DDR,0xE6,0xE6,0,0xE6,1,1
0.022336000,5,0x40C61,hit0,0x00044,DDR,0xCB,0xCB,9450,0xCB,1,1
0.022368000,1,0x43C4A,hit3,0x02D6D,DDR,0x74,0x74,-948,0x74,1,1
0.022368000,3,0x42A00,hit1,0x01D38,DDR,0xD3,0xD3,0,0xD3,1,1
0.022368000,5,0x40C62,hit0,0x00045,DDR,0xA2,0xA2,4284,0xA2,1,1
0.022400000,1,0x43C4B,hit3,0x02D6E,DDR,0x87,0x87,553,0x87,1,1
0.022400000,3,0x42A00,hit1,0x01D38,DDR,0xD3,0xD3,0,0xD3,1,1
0.022400000,5,0x40C62,hit0,0x00045,DDR,0xA2,0xA2,4284,0xA2,1,1
0.022432000,1,0x43C4B,hit3,0x02D6E,DDR,0x87,0x87,553,0x87,1,1
0.022432000,3,0x42A01,hit1,0x01D39,DDR,0xB4,0xB4,0,0xB4,1,1
0.022432000,5,0x40C63,hit0,0x00046,DDR,0xAC,0xAC,5544,0xAC,1,1
0.022464000,1,0x43C4C,hit3,0x02D6F,DDR,0x71,0x71,-1185,0x71,1,1
0.022464000,3,0x42A01,hit1,0x01D39,DDR,0xB4,0xB4,0,0xB4,1,1
0.022464000,5,0x40C63,hit0,0x00046,DDR,0xAC,0xAC,5544,0xAC,1,1
0.022496000,1,0x43C4C,hit3,0x02D6F,DDR,0x71,0x71,-1185,0x71,1,1
0.022496000,3,0x42A02,hit1,0x01D3A,DDR,0xD8,0xD8,0,0xD8,1,1
0.022496000,5,0x40C64,hit0,0x00047,DDR,0xD8,0xD8,11088,0xD8,1,1
0.022528000,1,0x43C4D,hit3,0x02D70,DDR,0x7F,0x7F,-79,0x7F,1,1
0.022528000,3,0x42A02,hit1,0x01D3A,DDR,0xD8,0xD8,0,0xD8,1,1
0.022528000,5,0x40C64,hit0,0x00047,DDR,0xD8,0xD8,11088,0xD8,1,1
0.022560000,1,0x43C4E,hit3,0x02D71,DDR,0x82,0x82,158,0x82,1,1
0.022560000,3,0x42A03,hit1,0x01D3B,DDR,0xE2,0xE2,0,0xE2,1,1
0.022560000,5,0x40C65,hit0,0x00048,DDR,0xD4,0xD4,10584,0xD4,1,1
0.022592000,1,0x43C4E,hit3,0x02D71,DDR,0x82,0x82,158,0x82,1,1
0.022592000,3,0x42A03,hit1,0x01D3B,DDR,0xE2,0xE2,0,0xE2,1,1
0.022592000,5,0x40C65,hit0,0x00048,DDR,0xD4,0xD4,10584,0xD4,1,1
0.022624000,1,0x43C4F,hit3,0x02D72,DDR,0x80,0x80,0,0x80,1,1
0.022624000,3,0x42A04,hit1,0x01D3C,DDR,0xA7,0xA7,0,0xA7,1,1
0.022624000,5,0x40C66,hit0,0x00049,DDR,0xA1,0xA1,4158,0xA1,1,1
0.022656000,1,0x43C4F,hit3,0x02D72,DDR,0x80,0x80,0,0x80,1,1
0.022656000,3,0x42A04,hit1,0x01D3C,DDR,0xA7,0xA7,0,0xA7,1,1
0.022656000,5,0x40C66,hit0,0x00049,DDR,0xA1,0xA1,4158,0xA1,1,1
0.022688000,1,0x43C50,hit3,0x02D73,DDR,0x8E,0x8E,1106,0x8E,1,1
0.022688000,3,0x42A05,hit1,0x01D3D,DDR,0xBB,0xBB,0,0xBB,1,1
0.022688000,5,0x40C67,hit0,0x0004A,DDR,0x97,0x97,2898,0x97,1,1
0.022720000,1,0x43C50,hit3,0x02D73,DDR,0x8E,0x8E,1106,0x8E,1,1
0.022720000,3,0x42A05,hit1,0x01D3D,DDR,0xBB,0xBB,0,0xBB,1,1
0.022720000,5,0x40C67,hit0,0x0004A,DDR,0x97,0x97,2898,0x97,1,1
0.022752000,1,0x43C51,hit3,0x02D74,DDR,0x98,0x98,1896,0x98,1,1
0.022752000,3,0x42A06,hit1,0x01D3E,DDR,0xC1,0xC1,0,0xC1,1,1
0.022752000,5,0x40C68,hit0,0x0004B,DDR,0xE9,0xE9,13230,0xE9,1,1
0.022784000,1,0x43C52,hit3,0x02D75,DDR,0x89,0x89,711,0x89,1,1
0.022784000,3,0x42A06,hit1,0x01D3E,DDR,0xC1,0xC1,0,0xC1,1,1
0.022784000,5,0x40C68,hit0,0x0004B,DDR,0xE9,0xE9,13230,0xE9,1,1
0.022816000,1,0x43C52,hit3,0x02D75,DDR,0x89,0x89,711,0x89,1,1
0.022816000,3,0x42A07,hit1,0x01D3F,DDR,0xA6,0xA6,0,0xA6,1,1
0.022816000,5,0x40C68,hit0,0x0004B,DDR,0xE9,0xE9,13230,0xE9,1,1
0.022848000,1,0x43C53,hit3,0x02D76,DDR,0x7D,0x7D,-237,0x7D,1,1
0.022848000,3,0x42A07,hit1,0x01D3F,DDR,0xA6,0xA6,0,0xA6,1,1
0.022848000,5,0x40C69,hit0,0x0004C,DDR,0xD7,0xD7,10962,0xD7,1,1
0.022880000,1,0x43C53,hit3,0x02D76,DDR,0x7D,0x7D,-237,0x7D,1,1
0.022880000,3,0x42A08,hit1,0x01D40,DDR,0xAB,0xAB,0,0xAB,1,1
0.022880000,5,0x40C69,hit0,0x0004C,DDR,0xD7,0xD7,10962,0xD7,1,1
0.022912000,1,0x43C54,hit3,0x02D77,DDR,0x87,0x87,553,0x87,1,1
0.022912000,3,0x42A08,hit1,0x01D40,DDR,0xAB,0xAB,0,0xAB,1,1
0.022912000,5,0x40C6A,hit0,0x0004D,DDR,0x90,0x90,2016,0x90,1,1
0.022944000,1,0x43C54,hit3,0x02D77,DDR,0x87,0x87,553,0x87,1,1
0.022944000,3,0x42A09,hit1,0x01D41,DDR,0xB1,0xB1,0,0xB1,1,1
0.022944000,5,0x40C6A,hit0,0x0004D,DDR,0x90,0x90,2016,0x90,1,1
0.022976000,1,0x43C55,hit3,0x02D78,DDR,0x94,0x94,1580,0x94,1,1
0.022976000,3,0x42A09,hit1,0x01D41,DDR,0xB1,0xB1,0,0xB1,1,1
0.022976000,5,0x40C6B,hit0,0x0004E,DDR,0xA3,0xA3,4410,0xA3,1,1
0.023008000,1,0x43C55,hit3,0x02D78,DDR,0x94,0x94,1580,0x94,1,1
0.023008000,3,0x42A0A,hit1,0x01D42,DDR,0xA5,0xA5,0,0xA5,1,1
0.023008000,5,0x40C6B,hit0,0x0004E,DDR,0xA3,0xA3,4410,0xA3,1,1
0.023040000,1,0x43C56,hit3,0x02D79,DDR,0x70,0x70,-1264,0x70,1,1
0.023040000,3,0x42A0A,hit1,0x01D42,DDR,0xA5,0xA5,0,0xA5,1,1
0.023040000,5,0x40C6C,hit0,0x0004F,DDR,0xD1,0xD1,10206,0xD1,1,1
0.023072000,1,0x43C57,hit3,0x02D7A,DDR,0x74,0x74,-948,0x74,1,1
0.023072000,3,0x42A0B,hit1,0x01D43,DDR,0x8D,0x8D,0,0x8D,1,1
0.023072000,5,0x40C6C,hit0,0x0004F,DDR,0xD1,0xD1,10206,0xD1,1,1
0.023104000,1,0x43C57,hit3,0x02D7A,DDR,0x74,0x74,-948,0x74,1,1
0.023104000,3,0x42A0B,hit1,0x01D43,DDR,0x8D,0x8D,0,0x8D,1,1
0.023104000,5,0x40C6D,hit0,0x00050,DDR,0xBB,0xBB,7434,0xBB,1,1
0.023136000,1,0x43C58,hit3,0x02D7B,DDR,0x83,0x83,237,0x83,1,1
0.023136000,3,0x42A0C,hit1,0x01D44,DDR,0xA9,0xA9,0,0xA9,1,1
0.023136000,5,0x40C6D,hit0,0x00050,DDR,0xBB,0xBB,7434,0xBB,1,1
0.023168000,1,0x43C58,hit3,0x02D7B,DDR,0x83,0x83,237,0x83,1,1
0.023168000,3,0x42A0C,hit1,0x01D44,DDR,0xA9,0xA9,0,0xA9,1,1
